39	526
336.431518555	34.86246	135.48723
343.070068359	34.86269	135.48755
346.562744141	34.86276	135.48765
348.060821533	34.86282	135.48771
353.330352783	34.86324	135.48798
352.864135742	34.86331	135.48804
354.755371094	34.86336	135.48811
357.340484619	34.86342	135.48818
375.680236816	34.86387	135.48888
377.871063232	34.86393	135.48895
378.398132324	34.86398	135.48899
377.95892334	34.86402	135.48903
375.191162109	34.86414	135.48909
374.385498047	34.86424	135.48918
374.716644287	34.86429	135.48922
374.909912109	34.86431	135.48926
375.305725098	34.86434	135.48932
378.665008545	34.86438	135.48949
377.955963135	34.86442	135.48964
376.083740234	34.86444	135.48977
374.031982422	34.86445	135.48984
377.118927002	34.86446	135.49031
378.45526123	34.86447	135.49046
382.40914917	34.8645	135.49069
374.459594727	34.86459	135.49093
373.892974854	34.86461	135.49101
370.177764893	34.86465	135.49115
368.232025146	34.86466	135.49126
367.872131348	34.86466	135.49135
368.125305176	34.86464	135.49143
364.279083252	34.86448	135.49189
363.413665771	34.86447	135.49195
357.476318359	34.86437	135.49256
356.856292725	34.86432	135.49281
356.131744385	34.86428	135.49318
356.360961914	34.86429	135.49326
356.200439453	34.86431	135.49332
354.975769043	34.8644	135.4935
